Last internet use,Age and education,Country,Year,Value
more than a year ago,Individuals aged 55 to 74 with medium formal education,Latvia,2005,1.84
Internet use: never,Individuals aged 16-24 with high formal education,Latvia,2005,0.0
Internet use: never,Individuals aged 16-24 with low education,Latvia,2005,12.08
Internet use: never,Individuals aged 16-24 with medium formal education,Latvia,2005,3.71
Internet use: never,Individuals aged 25 to 54 with high formal education,Latvia,2005,11.96
Internet use: never,Individuals aged 25 to 54 with low formal education,Latvia,2005,81.43
Internet use: never,Individuals aged 25 to 54 with medium formal education,Latvia,2005,54.4
Internet use: never,Individuals aged 55 to 74 with high formal education,Latvia,2005,60.76
Internet use: never,Individuals aged 55 to 74 with low formal education,Latvia,2005,99.18
Internet use: never,Individuals aged 55 to 74 with medium formal education,Latvia,2005,89.06
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Lithuania,2005,2.47
between 3 and 12 months ago,Individuals aged 16-24 with low education,Lithuania,2005,2.49
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Lithuania,2005,4.89
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Lithuania,2005,2.51
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Lithuania,2005,0.6
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Lithuania,2005,1.99
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Lithuania,2005,2.37
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Lithuania,2005,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Lithuania,2005,0.2
in last 3 months,Individuals aged 16-24 with high formal education,Lithuania,2005,84.52
in last 3 months,Individuals aged 16-24 with low education,Lithuania,2005,75.87
in last 3 months,Individuals aged 16-24 with medium formal education,Lithuania,2005,68.03
in last 3 months,Individuals aged 25 to 54 with high formal education,Lithuania,2005,75.91
in last 3 months,Individuals aged 25 to 54 with low formal education,Lithuania,2005,8.42
in last 3 months,Individuals aged 25 to 54 with medium formal education,Lithuania,2005,21.1
in last 3 months,Individuals aged 55 to 74 with high formal education,Lithuania,2005,27.95
in last 3 months,Individuals aged 55 to 74 with low formal education,Lithuania,2005,0.06
in last 3 months,Individuals aged 55 to 74 with medium formal education,Lithuania,2005,4.25
more than a year ago,Individuals aged 16-24 with high formal education,Lithuania,2005,4.27
more than a year ago,Individuals aged 16-24 with low education,Lithuania,2005,2.57
more than a year ago,Individuals aged 16-24 with medium formal education,Lithuania,2005,7.69
more than a year ago,Individuals aged 25 to 54 with high formal education,Lithuania,2005,2.7
more than a year ago,Individuals aged 25 to 54 with low formal education,Lithuania,2005,0.26
more than a year ago,Individuals aged 25 to 54 with medium formal education,Lithuania,2005,2.24
more than a year ago,Individuals aged 55 to 74 with high formal education,Lithuania,2005,3.59
more than a year ago,Individuals aged 55 to 74 with low formal education,Lithuania,2005,0.04
more than a year ago,Individuals aged 55 to 74 with medium formal education,Lithuania,2005,0.7
Internet use: never,Individuals aged 16-24 with high formal education,Lithuania,2005,8.74
Internet use: never,Individuals aged 16-24 with low education,Lithuania,2005,19.07
Internet use: never,Individuals aged 16-24 with medium formal education,Lithuania,2005,19.39
Internet use: never,Individuals aged 25 to 54 with high formal education,Lithuania,2005,18.88
Internet use: never,Individuals aged 25 to 54 with low formal education,Lithuania,2005,90.71
Internet use: never,Individuals aged 25 to 54 with medium formal education,Lithuania,2005,74.67
Internet use: never,Individuals aged 55 to 74 with high formal education,Lithuania,2005,66.09
Internet use: never,Individuals aged 55 to 74 with low formal education,Lithuania,2005,99.9
Internet use: never,Individuals aged 55 to 74 with medium formal education,Lithuania,2005,94.86
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Luxembourg,2005,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Luxembourg,2005,0.35
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Luxembourg,2005,1.01
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Luxembourg,2005,0.4
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Luxembourg,2005,2.46
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Luxembourg,2005,1.1
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Luxembourg,2005,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Luxembourg,2005,0.43
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Luxembourg,2005,4.54
in last 3 months,Individuals aged 16-24 with high formal education,Luxembourg,2005,100.0
in last 3 months,Individuals aged 16-24 with low education,Luxembourg,2005,91.06
in last 3 months,Individuals aged 16-24 with medium formal education,Luxembourg,2005,89.06
in last 3 months,Individuals aged 25 to 54 with high formal education,Luxembourg,2005,95.42
in last 3 months,Individuals aged 25 to 54 with low formal education,Luxembourg,2005,55.83
in last 3 months,Individuals aged 25 to 54 with medium formal education,Luxembourg,2005,80.56
in last 3 months,Individuals aged 55 to 74 with high formal education,Luxembourg,2005,79.0
in last 3 months,Individuals aged 55 to 74 with low formal education,Luxembourg,2005,20.75
in last 3 months,Individuals aged 55 to 74 with medium formal education,Luxembourg,2005,54.42
more than a year ago,Individuals aged 16-24 with high formal education,Luxembourg,2005,0.0
more than a year ago,Individuals aged 16-24 with low education,Luxembourg,2005,0.0
more than a year ago,Individuals aged 16-24 with medium formal education,Luxembourg,2005,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Luxembourg,2005,0.0
more than a year ago,Individuals aged 25 to 54 with low formal education,Luxembourg,2005,1.14
more than a year ago,Individuals aged 25 to 54 with medium formal education,Luxembourg,2005,1.45
more than a year ago,Individuals aged 55 to 74 with high formal education,Luxembourg,2005,0.0
more than a year ago,Individuals aged 55 to 74 with low formal education,Luxembourg,2005,0.46
more than a year ago,Individuals aged 55 to 74 with medium formal education,Luxembourg,2005,1.22
Internet use: never,Individuals aged 16-24 with high formal education,Luxembourg,2005,0.0
Internet use: never,Individuals aged 16-24 with low education,Luxembourg,2005,8.59
Internet use: never,Individuals aged 16-24 with medium formal education,Luxembourg,2005,9.95
Internet use: never,Individuals aged 25 to 54 with high formal education,Luxembourg,2005,4.17
Internet use: never,Individuals aged 25 to 54 with low formal education,Luxembourg,2005,40.58
Internet use: never,Individuals aged 25 to 54 with medium formal education,Luxembourg,2005,16.88
Internet use: never,Individuals aged 55 to 74 with high formal education,Luxembourg,2005,21.0
Internet use: never,Individuals aged 55 to 74 with low formal education,Luxembourg,2005,78.36
Internet use: never,Individuals aged 55 to 74 with medium formal education,Luxembourg,2005,39.82
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Malta,2005,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Malta,2005,0.99
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Malta,2005,7.4
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Malta,2005,0.9
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Malta,2005,3.17
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Malta,2005,4.82
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Malta,2005,7.62
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Malta,2005,0.96
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Malta,2005,2.69
in last 3 months,Individuals aged 16-24 with high formal education,Malta,2005,100.0
in last 3 months,Individuals aged 16-24 with low education,Malta,2005,50.55
in last 3 months,Individuals aged 16-24 with medium formal education,Malta,2005,81.55
in last 3 months,Individuals aged 25 to 54 with high formal education,Malta,2005,86.83
in last 3 months,Individuals aged 25 to 54 with low formal education,Malta,2005,25.22
in last 3 months,Individuals aged 25 to 54 with medium formal education,Malta,2005,61.01
in last 3 months,Individuals aged 55 to 74 with high formal education,Malta,2005,54.41
in last 3 months,Individuals aged 55 to 74 with low formal education,Malta,2005,8.16
in last 3 months,Individuals aged 55 to 74 with medium formal education,Malta,2005,23.14
more than a year ago,Individuals aged 16-24 with high formal education,Malta,2005,0.0
more than a year ago,Individuals aged 16-24 with low education,Malta,2005,4.0
more than a year ago,Individuals aged 16-24 with medium formal education,Malta,2005,4.89
more than a year ago,Individuals aged 25 to 54 with high formal education,Malta,2005,1.77
more than a year ago,Individuals aged 25 to 54 with low formal education,Malta,2005,1.53
more than a year ago,Individuals aged 25 to 54 with medium formal education,Malta,2005,5.34
more than a year ago,Individuals aged 55 to 74 with high formal education,Malta,2005,0.0
more than a year ago,Individuals aged 55 to 74 with low formal education,Malta,2005,0.76
more than a year ago,Individuals aged 55 to 74 with medium formal education,Malta,2005,2.69
Internet use: never,Individuals aged 16-24 with high formal education,Malta,2005,0.0
Internet use: never,Individuals aged 16-24 with low education,Malta,2005,44.46
Internet use: never,Individuals aged 16-24 with medium formal education,Malta,2005,6.15
Internet use: never,Individuals aged 25 to 54 with high formal education,Malta,2005,10.49
Internet use: never,Individuals aged 25 to 54 with low formal education,Malta,2005,70.08
Internet use: never,Individuals aged 25 to 54 with medium formal education,Malta,2005,28.83
Internet use: never,Individuals aged 55 to 74 with high formal education,Malta,2005,37.97
Internet use: never,Individuals aged 55 to 74 with low formal education,Malta,2005,90.12
Internet use: never,Individuals aged 55 to 74 with medium formal education,Malta,2005,71.48
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Netherlands,2005,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Netherlands,2005,1.27
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Netherlands,2005,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Netherlands,2005,0.08
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Netherlands,2005,3.52
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Netherlands,2005,1.72
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Netherlands,2005,3.22
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Netherlands,2005,1.88
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Netherlands,2005,2.11
in last 3 months,Individuals aged 16-24 with high formal education,Netherlands,2005,97.78
in last 3 months,Individuals aged 16-24 with low education,Netherlands,2005,95.73
in last 3 months,Individuals aged 16-24 with medium formal education,Netherlands,2005,98.18
