DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2017,78.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2018,78.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2019,69.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2020,61.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2021,63.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2022,65.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Greece,2023,68.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2006,86.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2007,79.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2008,74.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2009,78.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2010,80.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2011,71.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2012,70.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2013,69.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2014,70.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2015,65.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2016,61.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2017,64.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2018,61.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2019,62.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2020,63.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2021,59.3,bd,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2022,62.9,d,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Spain,2023,67.4,d,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2004,71.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2005,70.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2006,72.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2007,69.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2008,72.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2009,71.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2010,71.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2011,69.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2012,69.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2013,68.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2014,67.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2015,66.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2016,64.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2017,65.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2018,64.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 15 countries (1995-2004),2019,64.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2004,75.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2005,75.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2006,76.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2007,74.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2008,75.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2009,76.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2010,74.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2011,73.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2012,72.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2013,71.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2014,69.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2015,68.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2016,67.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2017,67.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2018,66.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2019,66.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2020,65.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2021,67.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2022,67.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 27 countries (from 2020),2023,68.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2004,72.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2005,73.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2006,74.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2007,72.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2008,74.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2009,74.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2010,74.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2011,72.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2012,72.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2013,71.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2014,70.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2015,69.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2016,67.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2017,67.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2018,66.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,European Union - 28 countries (2013-2020),2019,66.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2004,43.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2005,49.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2006,50.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2007,50.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2008,60.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2009,59.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2010,55.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2011,53.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2012,57.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2013,51.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2014,47.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2015,47.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2016,44.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2017,37.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2018,42.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2019,40.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2020,52.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2021,49.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2022,52.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Finland,2023,53.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2004,75.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2005,78.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2006,74.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2007,73.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2008,71.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2009,74.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2010,71.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2011,72.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2012,67.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2013,71.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2014,65.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2015,71.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2016,62.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2017,69.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2018,68.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2019,67.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2020,58.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2021,71.5,bd,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2022,64.5,d,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,France,2023,69.9,d,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2005,93.5,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2006,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2007,82.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2008,64.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2009,58.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2010,69.6,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2011,78.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2012,87.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2013,85.5,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2014,84.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2015,83.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2016,79.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2017,86.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2018,83.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2019,83.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2020,84.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2021,81.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2022,81.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Croatia,2023,77.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2004,82.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2005,83.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2006,85.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2007,82.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2008,87.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2009,82.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2010,76.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2011,79.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2012,82.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2013,76.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2014,68.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2015,68.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2016,73.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2017,74.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2018,72.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2019,73.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2020,70.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2021,69.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2022,76.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Hungary,2023,74.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2004,92.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2005,92.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2006,80.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2007,72.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2008,71.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2009,68.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2010,66.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2011,62.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2012,58.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2013,55.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2014,53.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2015,53.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2016,59.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2017,56.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2018,52.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2019,57.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2020,57.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2021,62.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2022,56.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Ireland,2023,61.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2008,57.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2009,40.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2010,36.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2011,35.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2012,30.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2013,34.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2014,40.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2015,42.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 34 years,Iceland,2016,65.5,,
