STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2015,,17.3,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2016,,15.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2017,,13.0,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2018,,16.1,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2019,,18.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2020,,32.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2021,,28.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2022,,31.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,DK,Denmark,2023,,34.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2005,,54.6,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2006,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2007,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2008,,29.2,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2009,,30.3,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2010,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2011,,36.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2012,,33.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2013,,21.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2014,,26.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2015,,19.6,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2016,,16.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2017,,17.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2018,,17.9,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2019,,19.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2020,,19.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2021,,17.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2022,,16.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EE,Estonia,2023,,28.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2004,,42.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2005,,41.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2006,,40.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2007,,40.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2008,,40.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2009,,40.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2010,,39.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2011,,35.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2012,,37.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2013,,33.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2014,,36.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2015,,34.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2016,,26.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2017,,21.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2018,,21.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2019,,27.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2020,,30.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2021,,29.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2022,,22.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EL,Greece,2023,,31.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2005,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2006,,23.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2007,,23.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2008,,25.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2009,,25.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2010,,23.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2011,,25.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2012,,17.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2013,,17.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2014,,18.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2015,,23.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2016,,20.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2017,,19.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2018,,20.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2019,,22.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2020,,20.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2021,,17.3,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2022,,16.3,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,ES,Spain,2023,,17.5,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2004,,26.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2005,,24.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2006,,23.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2007,,24.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2008,,21.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2009,,20.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2010,,19.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2011,,20.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2012,,18.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2013,,17.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2014,,18.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2015,,18.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2016,,16.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2017,,17.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2018,,16.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU15,European Union - 15 countries (1995-2004),2019,,18.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2004,,27.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2005,,24.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2006,,22.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2007,,22.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2008,,21.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2009,,20.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2010,,19.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2011,,19.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2012,,18.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2013,,17.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2014,,16.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2015,,16.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2016,,16.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2017,,15.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2018,,15.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2019,,17.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2020,,17.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2021,,15.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2022,,15.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU27_2020,European Union - 27 countries (from 2020),2023,,17.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2004,,27.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2005,,24.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2006,,23.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2007,,23.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2008,,21.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2009,,21.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2010,,19.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2011,,20.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2012,,18.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2013,,17.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2014,,17.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2015,,17.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2016,,16.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2017,,16.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2018,,15.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,EU28,European Union - 28 countries (2013-2020),2019,,17.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2004,,42.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2005,,43.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2006,,39.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2007,,36.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2008,,35.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2009,,34.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2010,,32.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2011,,31.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,PC,Percentage,F,Females,FI,Finland,2012,,25.9,,,,,
