DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2011,356466,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2012,359125,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2013,358224,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2014,356746,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2015,352904,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2016,350964,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2017,349350,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2018,345980,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2019,344415,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2020,343282,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2021,341466,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2022,343723,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Denmark,2023,347923,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2005,102680.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2006,101660.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2007,98420.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2008,93980.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2009,87180.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2010,79750.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2011,73180,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2012,68634,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2013,64021,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2014,61311,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2015,60271,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2016,59938,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2017,59546,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2018,60173,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2019,61227,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2020,62917,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2021,64309,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2022,66578,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Estonia,2023,72125,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,30711091.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,30580346.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,30454219.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,30156661.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,29616340.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,29121037.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,28432744,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,27933022,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,27521348,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,27174686,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,27294001,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,27200383,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,27059384,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2019,26978331,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,30974093.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,30839196.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,30711389.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,30409088.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,29865138.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,29367391.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,28677080,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,28176992,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,27767986,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,27416642,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,27529644,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,27425164,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,27272967,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,27182780,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2005,746106.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2006,764440.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2007,780634.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2008,796039.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2009,800871.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2010,802858.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2011,800649,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2012,798206,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2013,793764,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2015,789562,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2016,789594,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2017,785524,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2018,777359,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2019,770129,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2020,765121,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2021,760498,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2022,766840,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Free Trade Association,2023,779559,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2005,639719.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2006,632249.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2007,624753.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2008,620420.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2009,601144.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2010,586760.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2011,571559,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2012,557552,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2013,546182,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2014,544020,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2015,537646,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2016,534745,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2017,538027,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2018,541581,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2019,546137,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2020,549705,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2021,548300,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2022,531926,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Greece,2023,530362,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2005,2331217.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2006,2308990.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2007,2303355.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2008,2319627.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2009,2303352.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2010,2264335.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2011,2228086,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2012,2199410,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2013,2165376,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2014,2139358,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2015,2149931,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2016,2179618,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2017,2213625,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2018,2251342,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2019,2317402,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2020,2382307,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2021,2417282,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2022,2475545,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Spain,2023,2562806,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2005,30398624.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2006,30256721.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2007,30120754.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2008,29815242.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2009,29271102.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2010,28773083.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2011,28083714,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2012,27582710,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2013,27170288,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2015,26823895,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2016,26943118,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2017,26851334,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2018,26713464,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (2007-2013),2019,26633914,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2005,26776302.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2006,26592052.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2007,26407716.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2008,26072648.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2009,25513205.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2010,25010092.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2011,24340667,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2012,23877310,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2013,23512467,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2014,23312851,be,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2015,23229072,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2016,23377357,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2017,23334532,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2018,23248195,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2019,23176641,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2020,23168364,ep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2021,23103671,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2022,23220320,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 27 countries (from 2020),2023,23557743,ep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2005,30661626.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2006,30515571.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2007,30377924.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2008,30067669.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2009,29519900.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2010,29019437.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2011,28328050,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2012,27826680,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2013,27416926,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2015,27065851,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2016,27178761,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2017,27076115,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2018,26927047,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,European Union - 28 countries (2013-2020),2019,26838363,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2005,318105.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2006,320942.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2007,325347.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2008,331920.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2009,333177.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2010,334636.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2011,332084,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2012,327766,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2013,320713,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2014,313546,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2015,306582,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2016,301171,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2017,298664,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2018,296055,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2019,296167,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2020,296671,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2021,298232,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2022,302695,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 15 to 19 years,Finland,2023,307960,,
